instance,set,n_customers,seed,cost,optimal,gap,n_routes,k_reference,init_cost,init_gap,iterations,runtime,time_to_best,iter_to_best,time_limit,stop_reason,param,value
M-n121-k7,M,120,1,1035,1034.0,0.09671179883945841,7,7,1039,0.4835589941972921,33743,108.88048116699792,46.31309395900462,13743,120.0,stall_limit,stall_limit,20000
M-n121-k7,M,120,2,1036,1034.0,0.19342359767891681,7,7,1051,1.644100580270793,31514,99.12307962501654,37.391053959028795,11514,120.0,stall_limit,stall_limit,20000
M-n121-k7,M,120,3,1035,1034.0,0.09671179883945841,7,7,1049,1.4506769825918762,36871,110.34946154203499,54.7411572500132,16871,120.0,stall_limit,stall_limit,20000
M-n200-k17,M,199,1,1294,1275.0,1.4901960784313726,17,17,1410,10.588235294117647,31608,120.00528245797614,79.79012554197107,18885,120.0,time_limit,stall_limit,20000
M-n200-k17,M,199,2,1280,1275.0,0.39215686274509803,17,17,1429,12.07843137254902,32251,120.00506570795551,98.84506087499904,24444,120.0,time_limit,stall_limit,20000
M-n200-k17,M,199,3,1279,1275.0,0.3137254901960784,17,17,1370,7.450980392156863,31940,120.00275745801628,88.47769233299186,21276,120.0,time_limit,stall_limit,20000
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,20045,12.851841749972664,0.0314658330171369,45,120.0,stall_limit,stall_limit,20000
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,20157,14.33209420798812,0.09196166699985042,157,120.0,stall_limit,stall_limit,20000
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,20029,12.824128624983132,0.027489874977618456,29,120.0,stall_limit,stall_limit,20000
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,24296,26.166635250032414,4.806206291017588,4296,120.0,stall_limit,stall_limit,20000
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,36991,40.23253045795718,17.969167540955823,16991,120.0,stall_limit,stall_limit,20000
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,26248,29.519994625006802,6.897282667050604,6248,120.0,stall_limit,stall_limit,20000
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,22930,43.53150500002084,6.25204037502408,2930,120.0,stall_limit,stall_limit,20000
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,25049,42.92968420800753,11.5401263749809,5049,120.0,stall_limit,stall_limit,20000
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,21175,35.79287887504324,2.7681544170482084,1175,120.0,stall_limit,stall_limit,20000
